caseNumber,date,url,status,error
"281/128/19","01.01.2019","https://reyestr.court.gov.ua/Review/101029201","ok",""
"185/6429/17","01.01.2019","https://reyestr.court.gov.ua/Review/101361157","ok",""
"318/2921/18","01.01.2019","https://reyestr.court.gov.ua/Review/103056854","ok",""
"295/7708/15","01.01.2019","https://reyestr.court.gov.ua/Review/103320366","ok",""
"120/2583/21","01.01.2019","https://reyestr.court.gov.ua/Review/104177798","ok",""
"320/11945/20","01.01.2019","https://reyestr.court.gov.ua/Review/104694568","ok",""
"754/10615/17","01.01.2019","https://reyestr.court.gov.ua/Review/105078713","ok",""
"607/12407/16","01.01.2019","https://reyestr.court.gov.ua/Review/105325104","ok",""
"698/937/13","27.07.2022","https://reyestr.court.gov.ua/Review/105438223","ok",""
"345/3956/18","01.01.2019","https://reyestr.court.gov.ua/Review/106053025","ok",""
"523/8813/21","01.01.2019","https://reyestr.court.gov.ua/Review/106708360","ok",""
"200/8774/14","01.01.2019","https://reyestr.court.gov.ua/Review/106788060","ok",""
"526/2314/19","01.01.2019","https://reyestr.court.gov.ua/Review/107429116","ok",""
"161/620/19","01.01.2019","https://reyestr.court.gov.ua/Review/107533618","ok",""
"182/324/17","01.01.2019","https://reyestr.court.gov.ua/Review/107834117","ok",""
"754/10882/17","01.01.2019","https://reyestr.court.gov.ua/Review/107938586","ok",""
"596/413/21","01.01.2019","https://reyestr.court.gov.ua/Review/108423797","ok",""
"759/14053/19","01.01.2019","https://reyestr.court.gov.ua/Review/108893292","ok",""
"683/1507/16","01.01.2019","https://reyestr.court.gov.ua/Review/109242195","ok",""
"640/6974/19","01.01.2019","https://reyestr.court.gov.ua/Review/109257831","ok",""
"761/17704/20","01.01.2019","https://reyestr.court.gov.ua/Review/109855051","ok",""
"336/941/19","01.01.2019","https://reyestr.court.gov.ua/Review/109871663","ok",""
"234/22081/19","01.01.2019","https://reyestr.court.gov.ua/Review/109963751","ok",""
"683/1200/18","01.01.2019","https://reyestr.court.gov.ua/Review/110144423","ok",""
"191/387/17","01.01.2019","https://reyestr.court.gov.ua/Review/110208446","ok",""
"753/130/19","01.01.2019","https://reyestr.court.gov.ua/Review/110486528","ok",""
"922/1116/22","01.01.2019","https://reyestr.court.gov.ua/Review/110514988","ok",""
"187/1349/20","01.01.2019","https://reyestr.court.gov.ua/Review/110569360","ok",""
"750/8641/20","01.01.2019","https://reyestr.court.gov.ua/Review/110749409","ok",""
"127/19705/20","01.01.2019","https://reyestr.court.gov.ua/Review/110749418","ok",""
"917/457/22","10.05.2023","https://reyestr.court.gov.ua/Review/110772021","ok",""
"916/3164/16","01.01.2019","https://reyestr.court.gov.ua/Review/111185222","ok",""
"426/15669/19","01.01.2019","https://reyestr.court.gov.ua/Review/111385302","ok",""
"707/728/19","01.01.2019","https://reyestr.court.gov.ua/Review/111487232","ok",""
"953/22223/21","01.01.2019","https://reyestr.court.gov.ua/Review/111772556","ok",""
"760/26347/18","01.01.2019","https://reyestr.court.gov.ua/Review/111871576","ok",""
"140/760/22","01.01.2019","https://reyestr.court.gov.ua/Review/111883954","ok",""
"335/4728/19","01.01.2019","https://reyestr.court.gov.ua/Review/112087971","ok",""
"911/1077/19","01.01.2019","https://reyestr.court.gov.ua/Review/112895478","ok",""
"761/22456/16","01.01.2019","https://reyestr.court.gov.ua/Review/112938975","ok",""
"378/865/21","01.01.2019","https://reyestr.court.gov.ua/Review/113148651","ok",""
"300/2091/21","01.01.2019","https://reyestr.court.gov.ua/Review/113276633","ok",""
"727/5640/18","01.01.2019","https://reyestr.court.gov.ua/Review/113429484","ok",""
"310/9084/19","01.01.2019","https://reyestr.court.gov.ua/Review/113722049","ok",""
"729/521/20","01.01.2019","https://reyestr.court.gov.ua/Review/113867340","ok",""
"165/93/22","01.01.2019","https://reyestr.court.gov.ua/Review/113927796","ok",""
"177/225/21","01.01.2019","https://reyestr.court.gov.ua/Review/113967452","ok",""
"487/5033/18","01.01.2019","https://reyestr.court.gov.ua/Review/114021101","ok",""
"755/8691/15","01.01.2019","https://reyestr.court.gov.ua/Review/114188387","ok",""
"761/44670/16","01.01.2019","https://reyestr.court.gov.ua/Review/114259121","ok",""
"539/2291/16","01.01.2019","https://reyestr.court.gov.ua/Review/114457205","ok",""
"212/7057/18","01.01.2019","https://reyestr.court.gov.ua/Review/114513575","ok",""
"759/23184/20","01.01.2019","https://reyestr.court.gov.ua/Review/114581934","ok",""
"733/1501/21","01.01.2019","https://reyestr.court.gov.ua/Review/114653925","ok",""
"676/2054/17","01.01.2019","https://reyestr.court.gov.ua/Review/114757657","ok",""
"333/1640/18","01.01.2019","https://reyestr.court.gov.ua/Review/114790023","ok",""
"645/4180/17","01.01.2019","https://reyestr.court.gov.ua/Review/114849085","ok",""
"607/7244/22","01.01.2019","https://reyestr.court.gov.ua/Review/115283225","ok",""
"639/3154/18","01.01.2019","https://reyestr.court.gov.ua/Review/115617701","ok",""
"212/487/22","01.01.2019","https://reyestr.court.gov.ua/Review/115822284","ok",""
"200/193/23","01.01.2019","https://reyestr.court.gov.ua/Review/115839466","ok",""
"731/275/19","01.01.2019","https://reyestr.court.gov.ua/Review/115860918","ok",""
"378/256/20","01.01.2019","https://reyestr.court.gov.ua/Review/116010463","ok",""
"300/168/21","01.01.2019","https://reyestr.court.gov.ua/Review/116211803","ok",""
"438/22/22","01.01.2019","https://reyestr.court.gov.ua/Review/116388802","ok",""
"730/52/22","01.01.2019","https://reyestr.court.gov.ua/Review/116541891","ok",""
"640/23182/19","01.01.2019","https://reyestr.court.gov.ua/Review/116582213","ok",""
"916/2786/23","01.01.2019","https://reyestr.court.gov.ua/Review/116855408","ok",""
"725/1375/19","01.01.2019","https://reyestr.court.gov.ua/Review/116993773","ok",""
"910/1539/21","01.01.2019","https://reyestr.court.gov.ua/Review/117074005","ok",""
"564/138/18","01.01.2019","https://reyestr.court.gov.ua/Review/117105884","ok",""
"380/4844/21","01.01.2019","https://reyestr.court.gov.ua/Review/117249599","ok",""
"208/3704/22","01.01.2019","https://reyestr.court.gov.ua/Review/117277325","ok",""
"372/1529/21","01.01.2019","https://reyestr.court.gov.ua/Review/117277454","ok",""
"911/2237/22","01.01.2019","https://reyestr.court.gov.ua/Review/117373704","ok",""
"916/3619/19","01.01.2019","https://reyestr.court.gov.ua/Review/117438101","ok",""
"640/12926/20","01.01.2019","https://reyestr.court.gov.ua/Review/117598027","ok",""
"920/971/23","01.01.2019","https://reyestr.court.gov.ua/Review/117621999","ok",""
"756/8642/19","01.01.2019","https://reyestr.court.gov.ua/Review/118071581","ok",""
"397/430/20","01.01.2019","https://reyestr.court.gov.ua/Review/118109202","ok",""
"320/2919/20","01.01.2019","https://reyestr.court.gov.ua/Review/118356542","ok",""
"754/14311/20","01.01.2019","https://reyestr.court.gov.ua/Review/118393565","ok",""
"464/3493/22","18.04.2024","https://reyestr.court.gov.ua/Review/118422159","ok",""
"903/877/20","01.01.2019","https://reyestr.court.gov.ua/Review/118626600","ok",""
"911/1005/23","01.01.2019","https://reyestr.court.gov.ua/Review/118650532","ok",""
"240/17530/23","01.01.2019","https://reyestr.court.gov.ua/Review/118905146","ok",""
"160/4503/23","01.01.2019","https://reyestr.court.gov.ua/Review/118905166","ok",""
"905/507/22","01.01.2019","https://reyestr.court.gov.ua/Review/118922282","ok",""
"359/5261/22","01.01.2019","https://reyestr.court.gov.ua/Review/118961174","ok",""
"580/3690/23","01.01.2019","https://reyestr.court.gov.ua/Review/118962328","ok",""
"754/5683/22","01.01.2019","https://reyestr.court.gov.ua/Review/118985224","ok",""
"761/22711/19","01.01.2019","https://reyestr.court.gov.ua/Review/119134163","ok",""
"500/1404/23","01.01.2019","https://reyestr.court.gov.ua/Review/119212616","ok",""
"902/1068/20","01.01.2019","https://reyestr.court.gov.ua/Review/119227383","ok",""
"360/334/23","01.01.2019","https://reyestr.court.gov.ua/Review/119227942","ok",""
"290/1310/21","01.01.2019","https://reyestr.court.gov.ua/Review/119264828","ok",""
"202/9353/15","01.01.2019","https://reyestr.court.gov.ua/Review/119264834","ok",""
"210/3278/22","01.01.2019","https://reyestr.court.gov.ua/Review/119264963","ok",""
"465/4478/22","01.01.2019","https://reyestr.court.gov.ua/Review/119264967","ok",""
"911/248/21","01.01.2019","https://reyestr.court.gov.ua/Review/119308549","ok",""
"201/11813/14","01.01.2019","https://reyestr.court.gov.ua/Review/119331596","ok",""
"472/1176/19","01.01.2019","https://reyestr.court.gov.ua/Review/119331609","ok",""
"657/1024/16","01.01.2019","https://reyestr.court.gov.ua/Review/119331841","ok",""
"320/9465/21","01.01.2019","https://reyestr.court.gov.ua/Review/119344193","ok",""
"0818/9572/2012","01.01.2019","https://reyestr.court.gov.ua/Review/119367838","ok",""
"334/5347/22","01.01.2019","https://reyestr.court.gov.ua/Review/119419561","ok",""
"545/1750/21","01.01.2019","https://reyestr.court.gov.ua/Review/119419648","ok",""
"260/8779/23","01.01.2019","https://reyestr.court.gov.ua/Review/119502972","ok",""
"240/2236/23","01.01.2019","https://reyestr.court.gov.ua/Review/119534412","ok",""
