caseNumber,date,url,status,error
"909/8/18","01.01.2019","https://reyestr.court.gov.ua/Review/100033979","ok",""
"176/1955/20","01.01.2019","https://reyestr.court.gov.ua/Review/100068068","ok",""
"263/11275/18","01.01.2019","https://reyestr.court.gov.ua/Review/100352102","ok",""
"751/8693/18","01.01.2019","https://reyestr.court.gov.ua/Review/100360396","ok",""
"715/2391/17","01.01.2019","https://reyestr.court.gov.ua/Review/100396138","ok",""
"686/17787/16","01.01.2019","https://reyestr.court.gov.ua/Review/100428552","ok",""
"703/2714/19","01.01.2019","https://reyestr.court.gov.ua/Review/100544692","ok",""
"759/7443/17","01.01.2019","https://reyestr.court.gov.ua/Review/100734866","ok",""
"920/15/20","01.01.2019","https://reyestr.court.gov.ua/Review/101027482","ok",""
"904/4137/20","01.01.2019","https://reyestr.court.gov.ua/Review/101064130","ok",""
"326/1385/18","01.01.2019","https://reyestr.court.gov.ua/Review/101100299","ok",""
"160/11647/19","01.01.2019","https://reyestr.court.gov.ua/Review/101150648","ok",""
"916/3454/20","01.01.2019","https://reyestr.court.gov.ua/Review/101163445","ok",""
"548/205/16","01.01.2019","https://reyestr.court.gov.ua/Review/101279934","ok",""
"480/2269/19","01.01.2019","https://reyestr.court.gov.ua/Review/101331995","ok",""
"925/1059/20","01.01.2019","https://reyestr.court.gov.ua/Review/101424061","ok",""
"357/15284/18","01.01.2019","https://reyestr.court.gov.ua/Review/101424166","ok",""
"761/796/20","01.01.2019","https://reyestr.court.gov.ua/Review/101712106","ok",""
"279/5800/16","01.01.2019","https://reyestr.court.gov.ua/Review/101774295","ok",""
"623/671/17","01.01.2019","https://reyestr.court.gov.ua/Review/101873514","ok",""
"813/559/18","01.01.2019","https://reyestr.court.gov.ua/Review/101897533","ok",""
"823/1012/18","01.01.2019","https://reyestr.court.gov.ua/Review/101990255","ok",""
"756/8241/20","01.01.2019","https://reyestr.court.gov.ua/Review/102562311","ok",""
"370/522/16","01.01.2019","https://reyestr.court.gov.ua/Review/102562574","ok",""
"640/15771/19","01.01.2019","https://reyestr.court.gov.ua/Review/102562594","ok",""
"545/3115/19","01.01.2019","https://reyestr.court.gov.ua/Review/102562701","ok",""
"201/2760/20","01.01.2019","https://reyestr.court.gov.ua/Review/102570643","ok",""
"932/5274/20","01.01.2019","https://reyestr.court.gov.ua/Review/102634066","ok",""
"296/3114/20","01.01.2019","https://reyestr.court.gov.ua/Review/102634168","ok",""
"711/1481/20","01.01.2019","https://reyestr.court.gov.ua/Review/102634456","ok",""
"711/679/21","01.01.2019","https://reyestr.court.gov.ua/Review/102704816","ok",""
"182/1576/19","01.01.2019","https://reyestr.court.gov.ua/Review/102704865","ok",""
"141/1072/16","01.01.2019","https://reyestr.court.gov.ua/Review/102704885","ok",""
"405/9058/19","01.01.2019","https://reyestr.court.gov.ua/Review/102765540","ok",""
"686/13550/21","01.01.2019","https://reyestr.court.gov.ua/Review/102829145","ok",""
"357/562/20","01.01.2019","https://reyestr.court.gov.ua/Review/102941243","ok",""
"607/3269/21","01.01.2019","https://reyestr.court.gov.ua/Review/103056491","ok",""
"462/4724/20","01.01.2019","https://reyestr.court.gov.ua/Review/103056492","ok",""
"759/18917/17","01.01.2019","https://reyestr.court.gov.ua/Review/103056562","ok",""
"554/4715/20","01.01.2019","https://reyestr.court.gov.ua/Review/103056572","ok",""
"520/15641/15","01.01.2019","https://reyestr.court.gov.ua/Review/103056934","ok",""
"682/1277/20","01.01.2019","https://reyestr.court.gov.ua/Review/103132149","ok",""
"368/963/20","01.01.2019","https://reyestr.court.gov.ua/Review/103132292","ok",""
"523/4124/21","01.01.2019","https://reyestr.court.gov.ua/Review/103132633","ok",""
"709/769/19","01.01.2019","https://reyestr.court.gov.ua/Review/103132716","ok",""
"490/5919/19","01.01.2019","https://reyestr.court.gov.ua/Review/103282507","ok",""
"953/15603/20","01.01.2019","https://reyestr.court.gov.ua/Review/103371704","ok",""
"760/16783/15","01.01.2019","https://reyestr.court.gov.ua/Review/103371858","ok",""
"233/270/20","01.01.2019","https://reyestr.court.gov.ua/Review/103402714","ok",""
"911/2827/20","01.01.2019","https://reyestr.court.gov.ua/Review/103466254","ok",""
"686/19887/19","01.01.2019","https://reyestr.court.gov.ua/Review/103466715","ok",""
"204/9189/19","01.01.2019","https://reyestr.court.gov.ua/Review/103487091","ok",""
"308/8430/19","01.01.2019","https://reyestr.court.gov.ua/Review/103487104","ok",""
"357/10397/19","01.01.2019","https://reyestr.court.gov.ua/Review/103525087","ok",""
"477/426/17","01.01.2019","https://reyestr.court.gov.ua/Review/103525190","ok",""
"946/271/20","01.01.2019","https://reyestr.court.gov.ua/Review/103886594","ok",""
"318/131/18","01.01.2019","https://reyestr.court.gov.ua/Review/103930750","ok",""
"756/6038/20","01.01.2019","https://reyestr.court.gov.ua/Review/103963178","ok",""
"761/36162/16","01.01.2019","https://reyestr.court.gov.ua/Review/103986095","ok",""
"469/145/17","01.01.2019","https://reyestr.court.gov.ua/Review/103986284","ok",""
"522/17954/19","01.01.2019","https://reyestr.court.gov.ua/Review/103986300","ok",""
"240/4780/18","01.01.2019","https://reyestr.court.gov.ua/Review/103994182","ok",""
"815/2215/18","01.01.2019","https://reyestr.court.gov.ua/Review/104026379","ok",""
"756/334/21","01.01.2019","https://reyestr.court.gov.ua/Review/104045177","ok",""
"760/30693/19","01.01.2019","https://reyestr.court.gov.ua/Review/104045211","ok",""
"344/1017/20","01.01.2019","https://reyestr.court.gov.ua/Review/104076045","ok",""
"361/4256/19","01.01.2019","https://reyestr.court.gov.ua/Review/104076051","ok",""
"460/1208/19","01.01.2019","https://reyestr.court.gov.ua/Review/104094846","ok",""
"753/1349/20","01.01.2019","https://reyestr.court.gov.ua/Review/104142617","ok",""
"520/8264/19","01.01.2019","https://reyestr.court.gov.ua/Review/104178273","ok",""
"819/1349/17","01.01.2019","https://reyestr.court.gov.ua/Review/104467080","ok",""
"380/1721/20","01.01.2019","https://reyestr.court.gov.ua/Review/104904557","ok",""
"826/16793/17","01.01.2019","https://reyestr.court.gov.ua/Review/105110112","ok",""
"205/9115/19","01.01.2019","https://reyestr.court.gov.ua/Review/105110286","ok",""
"200/4397/19","01.01.2019","https://reyestr.court.gov.ua/Review/105138928","ok",""
"146/1086/16","01.01.2019","https://reyestr.court.gov.ua/Review/105168210","ok",""
"0808/7199/2012","01.01.2019","https://reyestr.court.gov.ua/Review/105190722","ok",""
"2/0301/806","01.01.2019","https://reyestr.court.gov.ua/Review/105249398","ok",""
"334/3179/21","01.01.2019","https://reyestr.court.gov.ua/Review/105482287","ok",""
"645/6151/15","01.01.2019","https://reyestr.court.gov.ua/Review/105624086","ok",""
"910/10784/16","01.01.2019","https://reyestr.court.gov.ua/Review/105637695","ok",""
"806/5244/15","01.01.2019","https://reyestr.court.gov.ua/Review/105637710","ok",""
"910/10956/15","01.01.2019","https://reyestr.court.gov.ua/Review/105637736","ok",""
