caseNumber,date,url,status,error
"344/12316/20","01.01.2019","https://reyestr.court.gov.ua/Review/100529459","ok",""
"242/1366/20","01.01.2019","https://reyestr.court.gov.ua/Review/102765703","ok",""
"426/22634/18","01.01.2019","https://reyestr.court.gov.ua/Review/102812361","ok",""
"147/66/17","01.01.2019","https://reyestr.court.gov.ua/Review/102892553","ok",""
"576/1437/19","01.01.2019","https://reyestr.court.gov.ua/Review/103466811","ok",""
"263/7379/21","01.01.2019","https://reyestr.court.gov.ua/Review/103466912","ok",""
"662/729/19","01.01.2019","https://reyestr.court.gov.ua/Review/103466918","ok",""
"477/426/17","01.01.2019","https://reyestr.court.gov.ua/Review/103525190","ok",""
"154/675/21","01.01.2019","https://reyestr.court.gov.ua/Review/103986238","ok",""
"544/968/17","01.01.2019","https://reyestr.court.gov.ua/Review/106053007","ok",""
"345/3956/18","01.01.2019","https://reyestr.court.gov.ua/Review/106053025","ok",""
"333/5997/19","01.01.2019","https://reyestr.court.gov.ua/Review/106079306","ok",""
"711/1721/17","01.01.2019","https://reyestr.court.gov.ua/Review/106079307","ok",""
"682/2116/21","01.01.2019","https://reyestr.court.gov.ua/Review/106116654","ok",""
"381/423/20","01.01.2019","https://reyestr.court.gov.ua/Review/106141375","ok",""
"711/3606/19","01.01.2019","https://reyestr.court.gov.ua/Review/106426730","ok",""
"442/5690/21","01.01.2019","https://reyestr.court.gov.ua/Review/106426752","ok",""
"686/7804/21","01.01.2019","https://reyestr.court.gov.ua/Review/106426754","ok",""
"514/1511/2020","01.01.2019","https://reyestr.court.gov.ua/Review/106479721","ok",""
"757/37249/21","01.01.2019","https://reyestr.court.gov.ua/Review/106517353","ok",""
"459/1759/17","01.01.2019","https://reyestr.court.gov.ua/Review/106517361","ok",""
"552/3757/20","01.01.2019","https://reyestr.court.gov.ua/Review/106517363","ok",""
"607/21333/19","01.01.2019","https://reyestr.court.gov.ua/Review/106517366","ok",""
"676/2717/20","01.01.2019","https://reyestr.court.gov.ua/Review/106517383","ok",""
"750/3350/21","01.01.2019","https://reyestr.court.gov.ua/Review/106558613","ok",""
"362/6438/21","01.01.2019","https://reyestr.court.gov.ua/Review/106558645","ok",""
"760/5493/20","01.01.2019","https://reyestr.court.gov.ua/Review/106558665","ok",""
"203/2155/21","01.01.2019","https://reyestr.court.gov.ua/Review/106598652","ok",""
"127/7059/20","01.01.2019","https://reyestr.court.gov.ua/Review/106598658","ok",""
"567/1179/20","01.01.2019","https://reyestr.court.gov.ua/Review/106598716","ok",""
"677/128/17","01.01.2019","https://reyestr.court.gov.ua/Review/106598732","ok",""
"175/2362/21","01.01.2019","https://reyestr.court.gov.ua/Review/106598736","ok",""
"676/1978/18","01.01.2019","https://reyestr.court.gov.ua/Review/106598763","ok",""
"522/5562/21","01.01.2019","https://reyestr.court.gov.ua/Review/106621750","ok",""
"185/1691/21","01.01.2019","https://reyestr.court.gov.ua/Review/106621758","ok",""
"541/1636/20","01.01.2019","https://reyestr.court.gov.ua/Review/106661442","ok",""
"533/12/22","01.01.2019","https://reyestr.court.gov.ua/Review/106744496","ok",""
"169/603/21","01.01.2019","https://reyestr.court.gov.ua/Review/106788088","ok",""
"932/8479/21","01.01.2019","https://reyestr.court.gov.ua/Review/106815522","ok",""
"686/4041/22","01.01.2019","https://reyestr.court.gov.ua/Review/106815633","ok",""
"752/21650/20","01.01.2019","https://reyestr.court.gov.ua/Review/106869202","ok",""
"161/19745/20","01.01.2019","https://reyestr.court.gov.ua/Review/106881979","ok",""
"695/2947/19","01.01.2019","https://reyestr.court.gov.ua/Review/106989014","ok",""
