caseNumber,date,url,status,error
"200/17688/21","01.01.2019","https://reyestr.court.gov.ua/Review/112441589","ok",""
"420/7234/21","01.01.2019","https://reyestr.court.gov.ua/Review/112616228","ok",""
"440/2547/22","01.01.2019","https://reyestr.court.gov.ua/Review/116336355","ok",""
"716/662/16","01.01.2019","https://reyestr.court.gov.ua/Review/117555004","ok",""
"450/3185/22","01.01.2019","https://reyestr.court.gov.ua/Review/118258915","ok",""
"552/1525/22","01.01.2019","https://reyestr.court.gov.ua/Review/122543835","ok",""
"908/675/24","01.01.2019","https://reyestr.court.gov.ua/Review/125461498","ok",""
"640/6370/20","01.01.2019","https://reyestr.court.gov.ua/Review/125656504","ok",""
"701/280/18","01.01.2019","https://reyestr.court.gov.ua/Review/126718782","ok",""
"759/14917/20","01.01.2019","https://reyestr.court.gov.ua/Review/127744624","ok",""
"922/2523/22","01.01.2019","https://reyestr.court.gov.ua/Review/128776002","ok",""
"300/3881/23","01.01.2019","https://reyestr.court.gov.ua/Review/128924959","ok",""
"910/18031/14","01.01.2019","https://reyestr.court.gov.ua/Review/129344774","ok",""
"320/11622/22","01.01.2019","https://reyestr.court.gov.ua/Review/129592765","ok",""
"320/49879/24","01.01.2019","https://reyestr.court.gov.ua/Review/130629566","ok",""
"204/14098/23","01.01.2019","https://reyestr.court.gov.ua/Review/130793070","ok",""
"587/799/21","01.01.2019","https://reyestr.court.gov.ua/Review/130860307","ok",""
"161/23032/24","01.01.2019","https://reyestr.court.gov.ua/Review/132828455","ok",""
"380/19677/21","01.01.2019","https://reyestr.court.gov.ua/Review/133539456","ok",""
"450/3785/19","01.01.2019","https://reyestr.court.gov.ua/Review/133947123","ok",""
"369/3184/14","01.01.2019","https://reyestr.court.gov.ua/Review/71789498","ok",""
"923/862/15","05.02.2018","https://reyestr.court.gov.ua/Review/72008724","ok",""
"817/1432/15","01.01.2019","https://reyestr.court.gov.ua/Review/72324104","ok",""
"806/1726/16","01.01.2019","https://reyestr.court.gov.ua/Review/72531961","ok",""
"815/1216/16","01.01.2019","https://reyestr.court.gov.ua/Review/72791078","ok",""
"463/3375/15","01.01.2019","https://reyestr.court.gov.ua/Review/73042181","ok",""
"205/5571/15","01.01.2019","https://reyestr.court.gov.ua/Review/73335658","ok",""
"817/2717/15","01.01.2019","https://reyestr.court.gov.ua/Review/73532324","ok",""
"813/6561/15","01.01.2019","https://reyestr.court.gov.ua/Review/73635031","ok",""
"367/3748/15","29.04.2018","https://reyestr.court.gov.ua/Review/73660799","ok",""
"161/20278/14","01.01.2019","https://reyestr.court.gov.ua/Review/74536694","ok",""
"310/8914/16","01.01.2019","https://reyestr.court.gov.ua/Review/74809470","ok",""
"755/18006/15","01.01.2019","https://reyestr.court.gov.ua/Review/75296543","ok",""
"308/3162/15","01.01.2019","https://reyestr.court.gov.ua/Review/75296551","ok",""
"524/2062/17","01.01.2019","https://reyestr.court.gov.ua/Review/75485507","ok",""
"804/7312/15","01.01.2019","https://reyestr.court.gov.ua/Review/75644648","ok",""
"817/586/17","01.01.2019","https://reyestr.court.gov.ua/Review/76138662","ok",""
"820/5938/16","01.01.2019","https://reyestr.court.gov.ua/Review/76614337","ok",""
"645/997/15","01.01.2019","https://reyestr.court.gov.ua/Review/77009165","ok",""
"815/476/17","01.01.2019","https://reyestr.court.gov.ua/Review/77197810","ok",""
"806/1316/18","01.01.2019","https://reyestr.court.gov.ua/Review/77248263","ok",""
"812/1735/17","01.01.2019","https://reyestr.court.gov.ua/Review/77248282","ok",""
"807/764/17","01.01.2019","https://reyestr.court.gov.ua/Review/77248365","ok",""
"813/2243/17","01.01.2019","https://reyestr.court.gov.ua/Review/77248383","ok",""
"826/14749/16","01.01.2019","https://reyestr.court.gov.ua/Review/77521204","ok",""
"753/5060/16","01.01.2019","https://reyestr.court.gov.ua/Review/77607478","ok",""
"403/329/17","01.01.2019","https://reyestr.court.gov.ua/Review/77684979","ok",""
"923/1297/14","01.01.2019","https://reyestr.court.gov.ua/Review/77748628","ok",""
"9595/0/2018","14.11.2018","https://reyestr.court.gov.ua/Review/77821196","ok",""
"5023/10655/11","01.01.2019","https://reyestr.court.gov.ua/Review/78215459","ok",""
"910/3704/13","01.01.2019","https://reyestr.court.gov.ua/Review/78366449","ok",""
"1463/8/09","01.01.2019","https://reyestr.court.gov.ua/Review/78929919","ok",""
"311/1683/17","01.01.2019","https://reyestr.court.gov.ua/Review/79250401","ok",""
"826/3771/15","01.01.2019","https://reyestr.court.gov.ua/Review/79409759","ok",""
"361/2105/16","14.02.2019","https://reyestr.court.gov.ua/Review/79805884","ok",""
"809/721/18","01.01.2019","https://reyestr.court.gov.ua/Review/80197799","ok",""
"820/4603/18","01.01.2019","https://reyestr.court.gov.ua/Review/80268297","ok",""
"338/75/16","01.01.2019","https://reyestr.court.gov.ua/Review/80487461","ok",""
"826/608/17","01.01.2019","https://reyestr.court.gov.ua/Review/80509827","ok",""
"632/1400/16","01.01.2019","https://reyestr.court.gov.ua/Review/80521830","ok",""
"825/644/16","01.01.2019","https://reyestr.court.gov.ua/Review/80867080","ok",""
"643/14429/14","01.01.2019","https://reyestr.court.gov.ua/Review/81425476","ok",""
"813/2091/16","01.01.2019","https://reyestr.court.gov.ua/Review/81616295","ok",""
"826/765/17","01.01.2019","https://reyestr.court.gov.ua/Review/81795686","ok",""
"237/3076/16","01.01.2019","https://reyestr.court.gov.ua/Review/82034720","ok",""
"903/123/15","06.06.2019","https://reyestr.court.gov.ua/Review/82220769","ok",""
"804/4435/16","01.01.2019","https://reyestr.court.gov.ua/Review/82224284","ok",""
"135/112/17","01.01.2019","https://reyestr.court.gov.ua/Review/82261919","ok",""
"425/3850/16","01.01.2019","https://reyestr.court.gov.ua/Review/82316329","ok",""
"630/163/16","01.01.2019","https://reyestr.court.gov.ua/Review/82499795","ok",""
"910/3406/18","05.07.2019","https://reyestr.court.gov.ua/Review/82829525","ok",""
"646/14523/15","01.01.2019","https://reyestr.court.gov.ua/Review/82997465","ok",""
"905/338/15","01.01.2019","https://reyestr.court.gov.ua/Review/83177742","ok",""
"185/998/16","01.01.2019","https://reyestr.court.gov.ua/Review/83301502","ok",""
"826/5607/17","01.01.2019","https://reyestr.court.gov.ua/Review/83356090","ok",""
"813/4701/16","01.01.2019","https://reyestr.court.gov.ua/Review/83379362","ok",""
"1304/8585/12","01.01.2019","https://reyestr.court.gov.ua/Review/83801345","ok",""
"420/5288/18","01.01.2019","https://reyestr.court.gov.ua/Review/83943059","ok",""
"810/1096/18","01.01.2019","https://reyestr.court.gov.ua/Review/84013883","ok",""
"821/858/16","01.01.2019","https://reyestr.court.gov.ua/Review/84040115","ok",""
"522/15736/17","01.01.2019","https://reyestr.court.gov.ua/Review/84077194","ok",""
"819/570/18","01.01.2019","https://reyestr.court.gov.ua/Review/84195886","ok",""
"201/13602/16","01.01.2019","https://reyestr.court.gov.ua/Review/84211362","ok",""
"472/41/18","01.01.2019","https://reyestr.court.gov.ua/Review/84274429","ok",""
"923/1494/15","17.09.2019","https://reyestr.court.gov.ua/Review/84284502","ok",""
"910/1067/19","18.09.2019","https://reyestr.court.gov.ua/Review/84320454","ok",""
"826/2615/18","01.01.2019","https://reyestr.court.gov.ua/Review/84431989","ok",""
"623/99/17","01.01.2019","https://reyestr.court.gov.ua/Review/84481455","ok",""
"820/1104/17","01.01.2019","https://reyestr.court.gov.ua/Review/84524393","ok",""
"1527/632/12","01.01.2019","https://reyestr.court.gov.ua/Review/84525298","ok",""
"712/6628/17","01.01.2019","https://reyestr.court.gov.ua/Review/84660028","ok",""
"826/2469/16","01.01.2019","https://reyestr.court.gov.ua/Review/84703663","ok",""
"823/1172/17","01.01.2019","https://reyestr.court.gov.ua/Review/84746538","ok",""
"401/1688/17","01.01.2019","https://reyestr.court.gov.ua/Review/85111516","ok",""
"815/6198/16","01.01.2019","https://reyestr.court.gov.ua/Review/85121930","ok",""
"718/194/17","01.01.2019","https://reyestr.court.gov.ua/Review/85174044","ok",""
"521/18597/18","01.01.2019","https://reyestr.court.gov.ua/Review/85390177","ok",""
"359/7966/16","01.01.2019","https://reyestr.court.gov.ua/Review/85412087","ok",""
"133/1041/17","01.01.2019","https://reyestr.court.gov.ua/Review/85412725","ok",""
"927/1124/16","08.11.2019","https://reyestr.court.gov.ua/Review/85470725","ok",""
"420/914/19","01.01.2019","https://reyestr.court.gov.ua/Review/85493050","ok",""
"761/35935/15","01.01.2019","https://reyestr.court.gov.ua/Review/85582027","ok",""
"906/904/16","14.11.2019","https://reyestr.court.gov.ua/Review/85617441","ok",""
"803/1244/16","01.01.2019","https://reyestr.court.gov.ua/Review/85645578","ok",""
"826/4954/17","01.01.2019","https://reyestr.court.gov.ua/Review/85711360","ok",""
"520/903/19","01.01.2019","https://reyestr.court.gov.ua/Review/85774425","ok",""
"815/3822/17","01.01.2019","https://reyestr.court.gov.ua/Review/85774623","ok",""
"804/6325/17","01.01.2019","https://reyestr.court.gov.ua/Review/85804125","ok",""
"725/3981/14","01.01.2019","https://reyestr.court.gov.ua/Review/85868755","ok",""
"905/338/15","04.12.2019","https://reyestr.court.gov.ua/Review/86075508","ok",""
