caseNumber,date,url,status,error
"747/485/20","01.01.2019","https://reyestr.court.gov.ua/Review/106815519","ok",""
"331/6402/15","01.01.2019","https://reyestr.court.gov.ua/Review/118868230","ok",""
"304/1035/20","01.01.2019","https://reyestr.court.gov.ua/Review/119045334","ok",""
"175/2781/21","01.01.2019","https://reyestr.court.gov.ua/Review/119264960","ok",""
"211/6854/21","01.01.2019","https://reyestr.court.gov.ua/Review/119393392","ok",""
"752/7647/20","01.01.2019","https://reyestr.court.gov.ua/Review/119419654","ok",""
"227/2301/21","01.01.2019","https://reyestr.court.gov.ua/Review/119493878","ok",""
"160/25353/21","01.01.2019","https://reyestr.court.gov.ua/Review/119534588","ok",""
"810/1274/17","01.01.2019","https://reyestr.court.gov.ua/Review/119534643","ok",""
"480/6452/23","01.01.2019","https://reyestr.court.gov.ua/Review/119534661","ok",""
"500/4889/21","01.01.2019","https://reyestr.court.gov.ua/Review/119534678","ok",""
"640/17047/21","01.01.2019","https://reyestr.court.gov.ua/Review/119534697","ok",""
"317/2508/20","01.01.2019","https://reyestr.court.gov.ua/Review/119559933","ok",""
"523/15042/21","01.01.2019","https://reyestr.court.gov.ua/Review/119560037","ok",""
"541/1717/23","01.01.2019","https://reyestr.court.gov.ua/Review/119560050","ok",""
"722/1899/23","01.01.2019","https://reyestr.court.gov.ua/Review/119560292","ok",""
"453/1329/23","01.01.2019","https://reyestr.court.gov.ua/Review/119566203","ok",""
"200/706/23","01.01.2019","https://reyestr.court.gov.ua/Review/119566238","ok",""
"754/8750/19","01.01.2019","https://reyestr.court.gov.ua/Review/119583712","ok",""
"380/756/23","01.01.2019","https://reyestr.court.gov.ua/Review/119594057","ok",""
"420/25804/23","01.01.2019","https://reyestr.court.gov.ua/Review/119594091","ok",""
"743/2194/19","01.01.2019","https://reyestr.court.gov.ua/Review/119618695","ok",""
"523/11745/22","01.01.2019","https://reyestr.court.gov.ua/Review/119618757","ok",""
"759/5346/20","01.01.2019","https://reyestr.court.gov.ua/Review/119653307","ok",""
"490/10276/18","01.01.2019","https://reyestr.court.gov.ua/Review/119653331","ok",""
"132/1422/21","01.01.2019","https://reyestr.court.gov.ua/Review/119653420","ok",""
"308/5823/18","01.01.2019","https://reyestr.court.gov.ua/Review/119653424","ok",""
"937/8891/19","01.01.2019","https://reyestr.court.gov.ua/Review/119653461","ok",""
"725/5934/22","01.01.2019","https://reyestr.court.gov.ua/Review/119681151","ok",""
"489/2769/22","01.01.2019","https://reyestr.court.gov.ua/Review/119681238","ok",""
"500/4626/22","01.01.2019","https://reyestr.court.gov.ua/Review/119693746","ok",""
"225/381/19","01.01.2019","https://reyestr.court.gov.ua/Review/119710459","ok",""
"759/3950/18","01.01.2019","https://reyestr.court.gov.ua/Review/119710563","ok",""
"420/9472/23","01.01.2019","https://reyestr.court.gov.ua/Review/119722861","ok",""
"320/190/23","01.01.2019","https://reyestr.court.gov.ua/Review/119722862","ok",""
"331/2750/23","01.01.2019","https://reyestr.court.gov.ua/Review/119741328","ok",""
"569/1908/23","01.01.2019","https://reyestr.court.gov.ua/Review/119741340","ok",""
"295/5331/22","01.01.2019","https://reyestr.court.gov.ua/Review/119741352","ok",""
"740/1179/19","01.01.2019","https://reyestr.court.gov.ua/Review/119741391","ok",""
"560/1452/20","01.01.2019","https://reyestr.court.gov.ua/Review/119751217","ok",""
"320/4136/22","01.01.2019","https://reyestr.court.gov.ua/Review/119751322","ok",""
"756/11081/20","01.01.2019","https://reyestr.court.gov.ua/Review/119776617","ok",""
"296/806/21","01.01.2019","https://reyestr.court.gov.ua/Review/119842001","ok",""
"160/6013/23","01.01.2019","https://reyestr.court.gov.ua/Review/119849280","ok",""
"359/2636/19","01.01.2019","https://reyestr.court.gov.ua/Review/119873523","ok",""
"640/17107/20","01.01.2019","https://reyestr.court.gov.ua/Review/119879882","ok",""
"640/12340/22","01.01.2019","https://reyestr.court.gov.ua/Review/119880002","ok",""
"420/11912/23","01.01.2019","https://reyestr.court.gov.ua/Review/119940533","ok",""
"522/1604/17","01.01.2019","https://reyestr.court.gov.ua/Review/119940968","ok",""
"676/4542/22","01.01.2019","https://reyestr.court.gov.ua/Review/119940995","ok",""
"183/1682/22","01.01.2019","https://reyestr.court.gov.ua/Review/119941030","ok",""
"953/7182/22","01.01.2019","https://reyestr.court.gov.ua/Review/119961119","ok",""
"520/3027/19","01.01.2019","https://reyestr.court.gov.ua/Review/119971899","ok",""
"601/2491/22","01.01.2019","https://reyestr.court.gov.ua/Review/120029741","ok",""
"501/1418/17","01.01.2019","https://reyestr.court.gov.ua/Review/120029771","ok",""
"461/14845/14","01.01.2019","https://reyestr.court.gov.ua/Review/120029773","ok",""
"202/6609/21","01.01.2019","https://reyestr.court.gov.ua/Review/120029807","ok",""
"167/871/23","01.01.2019","https://reyestr.court.gov.ua/Review/120029824","ok",""
"580/654/22","01.01.2019","https://reyestr.court.gov.ua/Review/120036185","ok",""
"580/602/22","01.01.2019","https://reyestr.court.gov.ua/Review/120036496","ok",""
"620/3540/23","01.01.2019","https://reyestr.court.gov.ua/Review/120036523","ok",""
"540/4101/20","01.01.2019","https://reyestr.court.gov.ua/Review/120036524","ok",""
"480/3830/22","01.01.2019","https://reyestr.court.gov.ua/Review/120036597","ok",""
"760/30077/19","01.01.2019","https://reyestr.court.gov.ua/Review/120088908","ok",""
"262/7209/13","01.01.2019","https://reyestr.court.gov.ua/Review/120112288","ok",""
"531/2464/23","01.01.2019","https://reyestr.court.gov.ua/Review/120112311","ok",""
"303/5115/15","01.01.2019","https://reyestr.court.gov.ua/Review/120207390","ok",""
"202/9/21","01.01.2019","https://reyestr.court.gov.ua/Review/120232562","ok",""
"730/457/20","01.01.2019","https://reyestr.court.gov.ua/Review/120314113","ok",""
"450/2757/22","01.01.2019","https://reyestr.court.gov.ua/Review/123141199","ok",""
"344/7666/22","01.01.2019","https://reyestr.court.gov.ua/Review/124630246","ok",""
"569/22133/23","01.01.2019","https://reyestr.court.gov.ua/Review/125099109","ok",""
"705/3849/24","01.01.2019","https://reyestr.court.gov.ua/Review/127136220","ok",""
"922/1168/23","01.01.2019","https://reyestr.court.gov.ua/Review/127743264","ok",""
"600/1889/24","01.01.2019","https://reyestr.court.gov.ua/Review/127847051","ok",""
"400/9564/23","01.01.2019","https://reyestr.court.gov.ua/Review/133682083","ok",""
"280/1810/24","01.01.2019","https://reyestr.court.gov.ua/Review/134221608","ok",""
"346/1305/19","01.01.2019","https://reyestr.court.gov.ua/Review/98524306","ok",""
