caseNumber,date,url,status,error
"340/4040/20","01.01.2019","https://reyestr.court.gov.ua/Review/100285267","ok",""
"557/1211/17","01.01.2019","https://reyestr.court.gov.ua/Review/100396123","ok",""
"281/128/19","01.01.2019","https://reyestr.court.gov.ua/Review/101029201","ok",""
"709/1587/19","01.01.2019","https://reyestr.court.gov.ua/Review/101361186","ok",""
"442/3269/17","01.01.2019","https://reyestr.court.gov.ua/Review/101712272","ok",""
"743/505/20","01.01.2019","https://reyestr.court.gov.ua/Review/101873580","ok",""
"318/352/20","01.01.2019","https://reyestr.court.gov.ua/Review/102298135","ok",""
"502/757/21","01.01.2019","https://reyestr.court.gov.ua/Review/103132987","ok",""
"214/3705/17","01.01.2019","https://reyestr.court.gov.ua/Review/104026178","ok",""
"358/304/21","01.01.2019","https://reyestr.court.gov.ua/Review/104813601","ok",""
"462/1710/16","01.01.2019","https://reyestr.court.gov.ua/Review/104849853","ok",""
"576/2761/20","01.01.2019","https://reyestr.court.gov.ua/Review/106164692","ok",""
"240/4600/21","01.01.2019","https://reyestr.court.gov.ua/Review/106264067","ok",""
"409/1467/16","01.01.2019","https://reyestr.court.gov.ua/Review/106708336","ok",""
"760/11852/15","01.01.2019","https://reyestr.court.gov.ua/Review/106708354","ok",""
"346/553/15","01.01.2019","https://reyestr.court.gov.ua/Review/106744552","ok",""
"349/381/19","01.01.2019","https://reyestr.court.gov.ua/Review/106940520","ok",""
"756/16899/18","01.01.2019","https://reyestr.court.gov.ua/Review/107904860","ok",""
"727/9754/18","01.01.2019","https://reyestr.court.gov.ua/Review/108710739","ok",""
"303/3063/17","01.01.2019","https://reyestr.court.gov.ua/Review/109046276","ok",""
"523/10865/17","01.01.2019","https://reyestr.court.gov.ua/Review/109046320","ok",""
"354/1129/20","01.01.2019","https://reyestr.court.gov.ua/Review/109075158","ok",""
"522/24499/15","01.01.2019","https://reyestr.court.gov.ua/Review/109075171","ok",""
"760/2257/22","01.01.2019","https://reyestr.court.gov.ua/Review/109176660","ok",""
"761/21924/20","01.01.2019","https://reyestr.court.gov.ua/Review/109242025","ok",""
"752/24146/21","01.01.2019","https://reyestr.court.gov.ua/Review/109364510","ok",""
"200/9992/16","01.01.2019","https://reyestr.court.gov.ua/Review/109433405","ok",""
"359/6765/18","01.01.2019","https://reyestr.court.gov.ua/Review/109548036","ok",""
"589/1633/19","01.01.2019","https://reyestr.court.gov.ua/Review/109713460","ok",""
"336/941/19","01.01.2019","https://reyestr.court.gov.ua/Review/109871663","ok",""
"136/1616/20","01.01.2019","https://reyestr.court.gov.ua/Review/109995593","ok",""
"190/411/19","01.01.2019","https://reyestr.court.gov.ua/Review/110175701","ok",""
"466/5810/20","01.01.2019","https://reyestr.court.gov.ua/Review/110515484","ok",""
"339/104/18","01.01.2019","https://reyestr.court.gov.ua/Review/110536498","ok",""
"754/11872/18","01.01.2019","https://reyestr.court.gov.ua/Review/110692537","ok",""
"452/3584/20","01.01.2019","https://reyestr.court.gov.ua/Review/110850056","ok",""
"199/840/22","01.01.2019","https://reyestr.court.gov.ua/Review/110963748","ok",""
"761/13685/14","01.01.2019","https://reyestr.court.gov.ua/Review/111339388","ok",""
"509/6277/19","01.01.2019","https://reyestr.court.gov.ua/Review/111647904","ok",""
"904/8306/21","01.01.2019","https://reyestr.court.gov.ua/Review/111739261","ok",""
"453/1361/18","01.01.2019","https://reyestr.court.gov.ua/Review/111972755","ok",""
"333/989/18","01.01.2019","https://reyestr.court.gov.ua/Review/112484592","ok",""
"570/5161/18","01.01.2019","https://reyestr.court.gov.ua/Review/113065935","ok",""
"289/445/18","01.01.2019","https://reyestr.court.gov.ua/Review/113236348","ok",""
"722/1468/21","01.01.2019","https://reyestr.court.gov.ua/Review/113236384","ok",""
"520/8905/18","01.01.2019","https://reyestr.court.gov.ua/Review/113357605","ok",""
"521/18533/15","01.01.2019","https://reyestr.court.gov.ua/Review/113722500","ok",""
"237/1268/16","01.01.2019","https://reyestr.court.gov.ua/Review/113794488","ok",""
"165/93/22","01.01.2019","https://reyestr.court.gov.ua/Review/113927796","ok",""
"177/225/21","01.01.2019","https://reyestr.court.gov.ua/Review/113967452","ok",""
"758/15672/15","01.01.2019","https://reyestr.court.gov.ua/Review/114086734","ok",""
"761/24411/18","01.01.2019","https://reyestr.court.gov.ua/Review/114188377","ok",""
"161/12522/18","01.01.2019","https://reyestr.court.gov.ua/Review/114228532","ok",""
"192/494/20","01.01.2019","https://reyestr.court.gov.ua/Review/114423773","ok",""
"761/16461/21","01.01.2019","https://reyestr.court.gov.ua/Review/114581893","ok",""
"464/472/22","01.01.2019","https://reyestr.court.gov.ua/Review/115308709","ok",""
"991/722/21","01.01.2019","https://reyestr.court.gov.ua/Review/115409309","ok",""
"910/13732/22","01.01.2019","https://reyestr.court.gov.ua/Review/116288935","ok",""
"909/516/23","01.01.2019","https://reyestr.court.gov.ua/Review/116416176","ok",""
"904/1147/23","01.01.2019","https://reyestr.court.gov.ua/Review/116416183","ok",""
"910/10548/22","01.01.2019","https://reyestr.court.gov.ua/Review/116510864","ok",""
"925/1355/22","01.01.2019","https://reyestr.court.gov.ua/Review/116731433","ok",""
"910/2059/20","01.01.2019","https://reyestr.court.gov.ua/Review/116767771","ok",""
"5015/118/11","01.01.2019","https://reyestr.court.gov.ua/Review/116955347","ok",""
"911/2498/18","01.01.2019","https://reyestr.court.gov.ua/Review/117074017","ok",""
"753/7998/22","01.01.2019","https://reyestr.court.gov.ua/Review/117074379","ok",""
"908/2069/22","01.01.2019","https://reyestr.court.gov.ua/Review/117373709","ok",""
"910/9426/23","01.01.2019","https://reyestr.court.gov.ua/Review/117402156","ok",""
"715/565/22","01.01.2019","https://reyestr.court.gov.ua/Review/117442648","ok",""
"509/4616/16","01.01.2019","https://reyestr.court.gov.ua/Review/117442686","ok",""
"335/5277/15","01.01.2019","https://reyestr.court.gov.ua/Review/117473233","ok",""
