caseNumber,date,url,status,error
"265/6064/19","01.01.2019","https://reyestr.court.gov.ua/Review/102051001","ok",""
"204/484/19","01.01.2019","https://reyestr.court.gov.ua/Review/103402802","ok",""
"127/792/18","01.01.2019","https://reyestr.court.gov.ua/Review/103466872","ok",""
"235/661/14","01.01.2019","https://reyestr.court.gov.ua/Review/103466883","ok",""
"755/12623/19","01.01.2019","https://reyestr.court.gov.ua/Review/103893132","ok",""
"695/492/20","01.01.2019","https://reyestr.court.gov.ua/Review/106079277","ok",""
"202/1389/21","01.01.2019","https://reyestr.court.gov.ua/Review/106079285","ok",""
"161/351/21","01.01.2019","https://reyestr.court.gov.ua/Review/106079286","ok",""
"759/8038/19","01.01.2019","https://reyestr.court.gov.ua/Review/106079300","ok",""
"759/14917/19","01.01.2019","https://reyestr.court.gov.ua/Review/106079339","ok",""
"652/889/20","01.01.2019","https://reyestr.court.gov.ua/Review/106454395","ok",""
"136/1199/20","01.01.2019","https://reyestr.court.gov.ua/Review/106454406","ok",""
"369/11186/17","01.01.2019","https://reyestr.court.gov.ua/Review/106517354","ok",""
"152/510/21","01.01.2019","https://reyestr.court.gov.ua/Review/106558579","ok",""
"577/1826/17","01.01.2019","https://reyestr.court.gov.ua/Review/106558669","ok",""
"448/820/15","01.01.2019","https://reyestr.court.gov.ua/Review/106598670","ok",""
"441/1840/21","01.01.2019","https://reyestr.court.gov.ua/Review/106598759","ok",""
"521/3835/15","01.01.2019","https://reyestr.court.gov.ua/Review/106637649","ok",""
"461/6912/16","01.01.2019","https://reyestr.court.gov.ua/Review/106637705","ok",""
"757/6487/21","01.01.2019","https://reyestr.court.gov.ua/Review/106637708","ok",""
"531/1575/20","01.01.2019","https://reyestr.court.gov.ua/Review/106708350","ok",""
"697/484/18","01.01.2019","https://reyestr.court.gov.ua/Review/106815634","ok",""
"645/4190/18","01.01.2019","https://reyestr.court.gov.ua/Review/106940530","ok",""
"669/340/21","01.01.2019","https://reyestr.court.gov.ua/Review/107219609","ok",""
"759/12492/20","01.01.2019","https://reyestr.court.gov.ua/Review/107251761","ok",""
"759/9979/19","01.01.2019","https://reyestr.court.gov.ua/Review/107251784","ok",""
"335/8926/21","01.01.2019","https://reyestr.court.gov.ua/Review/107651441","ok",""
"344/8262/16","01.01.2019","https://reyestr.court.gov.ua/Review/107719850","ok",""
"753/8731/21","01.01.2019","https://reyestr.court.gov.ua/Review/108225715","ok",""
"663/3293/20","01.01.2019","https://reyestr.court.gov.ua/Review/108654519","ok",""
"336/3094/17","01.01.2019","https://reyestr.court.gov.ua/Review/108893227","ok",""
"157/137/20","01.01.2019","https://reyestr.court.gov.ua/Review/108960044","ok",""
"172/1359/17","01.01.2019","https://reyestr.court.gov.ua/Review/112146270","ok",""
"940/1340/19","01.01.2019","https://reyestr.court.gov.ua/Review/112146374","ok",""
"339/282/20","01.01.2019","https://reyestr.court.gov.ua/Review/116799198","ok",""
"910/15777/21","01.01.2019","https://reyestr.court.gov.ua/Review/117176644","ok",""
"730/457/20","01.01.2019","https://reyestr.court.gov.ua/Review/120314113","ok",""
"201/11135/20","01.01.2019","https://reyestr.court.gov.ua/Review/120603414","ok",""
"742/3620/21","01.01.2019","https://reyestr.court.gov.ua/Review/120860282","ok",""
"334/1586/22","01.01.2019","https://reyestr.court.gov.ua/Review/120860311","ok",""
"461/2575/22","01.01.2019","https://reyestr.court.gov.ua/Review/121204826","ok",""
"303/6878/17","01.01.2019","https://reyestr.court.gov.ua/Review/121321019","ok",""
"127/19722/17","01.01.2019","https://reyestr.court.gov.ua/Review/125028842","ok",""
"121/4838/13","01.01.2019","https://reyestr.court.gov.ua/Review/125397056","ok",""
"442/1862/19","01.01.2019","https://reyestr.court.gov.ua/Review/126718786","ok",""
"164/265/24","01.01.2019","https://reyestr.court.gov.ua/Review/127297898","ok",""
"643/13001/18","01.01.2019","https://reyestr.court.gov.ua/Review/127645912","ok",""
