caseNumber,date,url,status,error
"761/28725/18","01.01.2019","https://reyestr.court.gov.ua/Review/101754207","ok",""
"757/9082/20","01.01.2019","https://reyestr.court.gov.ua/Review/103466928","ok",""
"910/12556/20","01.01.2019","https://reyestr.court.gov.ua/Review/104827528","ok",""
"144/721/21","01.01.2019","https://reyestr.court.gov.ua/Review/106454403","ok",""
"748/2075/19","01.01.2019","https://reyestr.court.gov.ua/Review/106621771","ok",""
"742/59/20","01.01.2019","https://reyestr.court.gov.ua/Review/107393064","ok",""
"289/85/22","01.01.2019","https://reyestr.court.gov.ua/Review/109019008","ok",""
"683/944/20","01.01.2019","https://reyestr.court.gov.ua/Review/109273637","ok",""
"439/548/19","01.01.2019","https://reyestr.court.gov.ua/Review/109303220","ok",""
"931/530/20","01.01.2019","https://reyestr.court.gov.ua/Review/120314078","ok",""
"420/1717/22","01.01.2019","https://reyestr.court.gov.ua/Review/122226883","ok",""
"","01.01.2019","https://reyestr.court.gov.ua/Review/125379872","ok",""
"454/910/13","14.03.2025","https://reyestr.court.gov.ua/Review/125825782","ok",""
"755/2715/24","01.01.2019","https://reyestr.court.gov.ua/Review/125876626","ok",""
"554/13969/22","01.01.2019","https://reyestr.court.gov.ua/Review/126610144","ok",""
"308/6999/22","01.01.2019","https://reyestr.court.gov.ua/Review/126874135","ok",""
"752/10464/22","01.01.2019","https://reyestr.court.gov.ua/Review/127077587","ok",""
"484/2665/22","01.01.2019","https://reyestr.court.gov.ua/Review/127136283","ok",""
"166/1002/24","01.01.2019","https://reyestr.court.gov.ua/Review/127297705","ok",""
"922/3727/19","01.01.2019","https://reyestr.court.gov.ua/Review/128522674","ok",""
"320/4891/19","01.01.2019","https://reyestr.court.gov.ua/Review/129257562","ok",""
"911/153/24","01.01.2019","https://reyestr.court.gov.ua/Review/130025549","ok",""
"560/18255/24","01.01.2019","https://reyestr.court.gov.ua/Review/132494609","ok",""
"522/7119/23","01.01.2019","https://reyestr.court.gov.ua/Review/133947079","ok",""
"648/2416/16","01.01.2019","https://reyestr.court.gov.ua/Review/71588866","ok",""
"760/9269/15","16.01.2018","https://reyestr.court.gov.ua/Review/71588880","ok",""
"7075/12/2670","01.01.2019","https://reyestr.court.gov.ua/Review/71630425","ok",""
