caseNumber,date,url,status,error
"915/296/20","01.01.2019","https://reyestr.court.gov.ua/Review/100492551","ok",""
"910/1878/20","01.01.2019","https://reyestr.court.gov.ua/Review/100610530","ok",""
"826/14423/17","01.01.2019","https://reyestr.court.gov.ua/Review/100623264","ok",""
"910/14180/18","01.01.2019","https://reyestr.court.gov.ua/Review/101989933","ok",""
"910/9841/20","01.01.2019","https://reyestr.court.gov.ua/Review/102105558","ok",""
"924/641/20","01.01.2019","https://reyestr.court.gov.ua/Review/102220045","ok",""
"906/1061/20","01.01.2019","https://reyestr.court.gov.ua/Review/103561885","ok",""
"905/671/19","01.01.2019","https://reyestr.court.gov.ua/Review/104987465","ok",""
"904/5314/20","01.01.2019","https://reyestr.court.gov.ua/Review/105034151","ok",""
"727/7987/20","01.01.2019","https://reyestr.court.gov.ua/Review/105505293","ok",""
"440/1433/19","01.01.2019","https://reyestr.court.gov.ua/Review/106516076","ok",""
"335/320/20","01.01.2019","https://reyestr.court.gov.ua/Review/106598678","ok",""
"580/2808/21","01.01.2019","https://reyestr.court.gov.ua/Review/106814743","ok",""
"921/39/21","01.01.2019","https://reyestr.court.gov.ua/Review/106903648","ok",""
"911/3554/17","01.01.2019","https://reyestr.court.gov.ua/Review/106939835","ok",""
"914/2656/21","01.01.2019","https://reyestr.court.gov.ua/Review/107428592","ok",""
"182/324/17","01.01.2019","https://reyestr.court.gov.ua/Review/107834117","ok",""
"826/3486/18","01.01.2019","https://reyestr.court.gov.ua/Review/107984308","ok",""
"910/12184/20","01.01.2019","https://reyestr.court.gov.ua/Review/108321168","ok",""
"921/542/20","01.01.2019","https://reyestr.court.gov.ua/Review/108603622","ok",""
"648/1543/15","01.01.2019","https://reyestr.court.gov.ua/Review/108606087","ok",""
"260/2455/21","01.01.2019","https://reyestr.court.gov.ua/Review/108779369","ok",""
"260/3564/22","01.01.2019","https://reyestr.court.gov.ua/Review/110064913","ok",""
"671/612/16","01.01.2019","https://reyestr.court.gov.ua/Review/110569354","ok",""
"910/5172/19","01.01.2019","https://reyestr.court.gov.ua/Review/111443260","ok",""
"560/8064/22","01.01.2019","https://reyestr.court.gov.ua/Review/111536574","ok",""
"580/8729/21","01.01.2019","https://reyestr.court.gov.ua/Review/111536587","ok",""
"572/1861/18","01.01.2019","https://reyestr.court.gov.ua/Review/111647799","ok",""
"910/5361/22","01.01.2019","https://reyestr.court.gov.ua/Review/111739159","ok",""
"480/805/21","01.01.2019","https://reyestr.court.gov.ua/Review/111949644","ok",""
"914/2355/21","01.01.2019","https://reyestr.court.gov.ua/Review/111972417","ok",""
"813/7638/13","01.01.2019","https://reyestr.court.gov.ua/Review/111982138","ok",""
"826/20668/13","01.01.2019","https://reyestr.court.gov.ua/Review/112009169","ok",""
"820/5357/17","01.01.2019","https://reyestr.court.gov.ua/Review/112065018","ok",""
"340/2823/21","01.01.2019","https://reyestr.court.gov.ua/Review/112095996","ok",""
"804/2961/17","01.01.2019","https://reyestr.court.gov.ua/Review/112126503","ok",""
"926/4889/22","01.01.2019","https://reyestr.court.gov.ua/Review/112145601","ok",""
"911/3342/21","01.01.2019","https://reyestr.court.gov.ua/Review/112145636","ok",""
"640/847/19","01.01.2019","https://reyestr.court.gov.ua/Review/112184685","ok",""
"340/4492/22","01.01.2019","https://reyestr.court.gov.ua/Review/112414555","ok",""
"440/3548/22","01.01.2019","https://reyestr.court.gov.ua/Review/112414659","ok",""
"821/850/18","01.01.2019","https://reyestr.court.gov.ua/Review/112470351","ok",""
"420/17345/22","01.01.2019","https://reyestr.court.gov.ua/Review/112470390","ok",""
"160/14095/21","01.01.2019","https://reyestr.court.gov.ua/Review/112490938","ok",""
"200/3265/21","01.01.2019","https://reyestr.court.gov.ua/Review/112529061","ok",""
"922/1948/22","01.01.2019","https://reyestr.court.gov.ua/Review/112545752","ok",""
"826/9669/16","01.01.2019","https://reyestr.court.gov.ua/Review/112729436","ok",""
"160/15431/21","01.01.2019","https://reyestr.court.gov.ua/Review/112879274","ok",""
"806/836/16","01.01.2019","https://reyestr.court.gov.ua/Review/112904345","ok",""
"927/211/22","01.01.2019","https://reyestr.court.gov.ua/Review/112967141","ok",""
"640/6453/22","01.01.2019","https://reyestr.court.gov.ua/Review/112973802","ok",""
"910/21280/21","01.01.2019","https://reyestr.court.gov.ua/Review/112992615","ok",""
"820/1435/17","01.01.2019","https://reyestr.court.gov.ua/Review/113156243","ok",""
"9901/25159/21","01.01.2019","https://reyestr.court.gov.ua/Review/113308333","ok",""
"300/629/22","01.01.2019","https://reyestr.court.gov.ua/Review/113485355","ok",""
"823/1090/18","01.01.2019","https://reyestr.court.gov.ua/Review/113604964","ok",""
"404/2409/20","01.01.2019","https://reyestr.court.gov.ua/Review/113817265","ok",""
"729/521/20","01.01.2019","https://reyestr.court.gov.ua/Review/113867340","ok",""
"160/19575/22","01.01.2019","https://reyestr.court.gov.ua/Review/113935238","ok",""
"300/2906/22","01.01.2019","https://reyestr.court.gov.ua/Review/113967135","ok",""
"177/225/21","01.01.2019","https://reyestr.court.gov.ua/Review/113967452","ok",""
"127/17880/22","01.01.2019","https://reyestr.court.gov.ua/Review/113985403","ok",""
"596/509/22","01.01.2019","https://reyestr.court.gov.ua/Review/113985494","ok",""
"160/5256/19","01.01.2019","https://reyestr.court.gov.ua/Review/114369386","ok",""
"380/10416/21","01.01.2019","https://reyestr.court.gov.ua/Review/114524086","ok",""
"922/4460/21","06.11.2023","https://reyestr.court.gov.ua/Review/114678914","ok",""
