caseNumber,date,url,status,error
"815/149/18","01.01.2019","https://reyestr.court.gov.ua/Review/100049799","ok",""
"460/626/19","01.01.2019","https://reyestr.court.gov.ua/Review/100470896","ok",""
"640/2562/19","01.01.2019","https://reyestr.court.gov.ua/Review/100823769","ok",""
"460/4405/20","01.01.2019","https://reyestr.court.gov.ua/Review/103128498","ok",""
"804/2480/16","01.01.2019","https://reyestr.court.gov.ua/Review/103128683","ok",""
"826/570/18","01.01.2019","https://reyestr.court.gov.ua/Review/103402233","ok",""
"474/454/18","01.01.2019","https://reyestr.court.gov.ua/Review/103886369","ok",""
"640/10622/21","01.01.2019","https://reyestr.court.gov.ua/Review/104112319","ok",""
"7625/11/2670","01.01.2019","https://reyestr.court.gov.ua/Review/105381348","ok",""
"280/3637/20","01.01.2019","https://reyestr.court.gov.ua/Review/105693480","ok",""
"640/18269/20","01.01.2019","https://reyestr.court.gov.ua/Review/105808749","ok",""
"240/7387/19","01.01.2019","https://reyestr.court.gov.ua/Review/106017488","ok",""
"380/3624/20","01.01.2019","https://reyestr.court.gov.ua/Review/106264038","ok",""
"910/13118/21","01.01.2019","https://reyestr.court.gov.ua/Review/106329801","ok",""
"179/2011/19","01.01.2019","https://reyestr.court.gov.ua/Review/106426740","ok",""
"600/643/21","01.01.2019","https://reyestr.court.gov.ua/Review/106988290","ok",""
"460/2746/19","01.01.2019","https://reyestr.court.gov.ua/Review/107105418","ok",""
"160/3806/20","01.01.2019","https://reyestr.court.gov.ua/Review/107251213","ok",""
"620/11180/21","01.01.2019","https://reyestr.court.gov.ua/Review/107251320","ok",""
"200/6441/20","01.01.2019","https://reyestr.court.gov.ua/Review/107277427","ok",""
"324/579/17","01.01.2019","https://reyestr.court.gov.ua/Review/107291146","ok",""
"815/4241/16","01.01.2019","https://reyestr.court.gov.ua/Review/107353295","ok",""
"815/3074/16","01.01.2019","https://reyestr.court.gov.ua/Review/107476129","ok",""
"817/998/16","01.01.2019","https://reyestr.court.gov.ua/Review/107514600","ok",""
"160/20449/21","01.01.2019","https://reyestr.court.gov.ua/Review/107518425","ok",""
"810/2759/17","01.01.2019","https://reyestr.court.gov.ua/Review/107518458","ok",""
"640/19317/20","01.01.2019","https://reyestr.court.gov.ua/Review/107731557","ok",""
"160/8533/20","01.01.2019","https://reyestr.court.gov.ua/Review/107759568","ok",""
"160/14976/21","01.01.2019","https://reyestr.court.gov.ua/Review/108025614","ok",""
