caseNumber,date,url,status,error
"560/2845/19","01.01.2019","https://reyestr.court.gov.ua/Review/100319249","ok",""
"420/4196/20","01.01.2019","https://reyestr.court.gov.ua/Review/100440125","ok",""
"823/2045/17","01.01.2019","https://reyestr.court.gov.ua/Review/100440133","ok",""
"640/30099/20","01.01.2019","https://reyestr.court.gov.ua/Review/100470699","ok",""
"540/1615/19","01.01.2019","https://reyestr.court.gov.ua/Review/100470750","ok",""
"520/5575/19","01.01.2019","https://reyestr.court.gov.ua/Review/100471074","ok",""
"9901/2513/20","01.01.2019","https://reyestr.court.gov.ua/Review/100471086","ok",""
"520/5000/2020","01.01.2019","https://reyestr.court.gov.ua/Review/100471172","ok",""
"826/19902/14","01.01.2019","https://reyestr.court.gov.ua/Review/100512564","ok",""
"520/987/2020","01.01.2019","https://reyestr.court.gov.ua/Review/100529428","ok",""
"826/2778/14","01.01.2019","https://reyestr.court.gov.ua/Review/100529430","ok",""
"640/154/20","01.01.2019","https://reyestr.court.gov.ua/Review/100529431","ok",""
"160/7922/20","01.01.2019","https://reyestr.court.gov.ua/Review/100529439","ok",""
"344/12316/20","01.01.2019","https://reyestr.court.gov.ua/Review/100529459","ok",""
"520/17933/2020","01.01.2019","https://reyestr.court.gov.ua/Review/100529508","ok",""
"826/8543/17","01.01.2019","https://reyestr.court.gov.ua/Review/100593224","ok",""
"640/31884/20","01.01.2019","https://reyestr.court.gov.ua/Review/100653627","ok",""
"460/6797/20","01.01.2019","https://reyestr.court.gov.ua/Review/100654518","ok",""
"640/45/19","01.01.2019","https://reyestr.court.gov.ua/Review/100654568","ok",""
"752/4946/17","01.01.2019","https://reyestr.court.gov.ua/Review/100654660","ok",""
"640/8453/19","01.01.2019","https://reyestr.court.gov.ua/Review/100654738","ok",""
"361/5784/18","01.01.2019","https://reyestr.court.gov.ua/Review/100654748","ok",""
"380/757/20","01.01.2019","https://reyestr.court.gov.ua/Review/100823743","ok",""
"640/21858/18","01.01.2019","https://reyestr.court.gov.ua/Review/100856440","ok",""
"160/6785/20","01.01.2019","https://reyestr.court.gov.ua/Review/100973004","ok",""
"400/2031/21","01.01.2019","https://reyestr.court.gov.ua/Review/101009728","ok",""
"826/16282/16","01.01.2019","https://reyestr.court.gov.ua/Review/101036593","ok",""
"120/113/21","01.01.2019","https://reyestr.court.gov.ua/Review/101123309","ok",""
"160/9553/18","01.01.2019","https://reyestr.court.gov.ua/Review/101190658","ok",""
"120/4766/21","01.01.2019","https://reyestr.court.gov.ua/Review/101190917","ok",""
"540/1456/20","01.01.2019","https://reyestr.court.gov.ua/Review/101190946","ok",""
"640/26365/19","01.01.2019","https://reyestr.court.gov.ua/Review/101191352","ok",""
"320/6193/20","01.01.2019","https://reyestr.court.gov.ua/Review/101191353","ok",""
